Fecha,Codigo Local,Tipo Venta,Codigo Division,Nombre Division,Codigo Area,Nombre Area,Venta Neta,Venta Neta DA,Venta Neta FA,Venta Unidad,Venta Unidad DA,Venta Unidad FA
2026-06-17 00:00:00,P106,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,19.75,200.83,173.39,2.00,20.00,16.00
2026-06-17 00:00:00,P106,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,38.13,53.22,42.16,3.00,5.00,3.30
2026-06-17 00:00:00,P106,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,32.66,50.08,52.28,8.29,15.70,17.00
2026-06-17 00:00:00,P106,Delivery,D2,FRESCOS,A07,CARNES,0.00,58.58,53.47,0.00,4.04,5.19
2026-06-17 00:00:00,P106,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,19.90,0.00,0.00,1.00,0.00
2026-06-17 00:00:00,P106,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,8.14,57.63,0.00,1.00,2.00
2026-06-17 00:00:00,P106,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,23.57,19.58,0.00,4.00,3.00
2026-06-17 00:00:00,P106,Delivery,D3,NON FOOD,A13,BAZAR,0.00,5.17,0.00,0.00,1.00,0.00
2026-06-17 00:00:00,P108,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,50.11,0.00,0.00,8.00,0.00
2026-06-17 00:00:00,P108,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,62.63,42.21,0.00,5.00,2.00,0.00
2026-06-17 00:00:00,P108,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,31.86,9.92,0.00,4.00,1.00
2026-06-17 00:00:00,P108,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,7.80,0.00,0.00,2.00,0.00
2026-06-17 00:00:00,P108,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,24.41,0.00,0.00,3.00
2026-06-17 00:00:00,P108,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,10.17,0.00,0.00,1.00,0.00
2026-06-17 00:00:00,P109,Delivery,D1,ABARROTES,A01,COMESTIBLES,103.44,28.89,236.83,17.00,5.00,37.00
2026-06-17 00:00:00,P109,Delivery,D1,ABARROTES,A02,BEBIDAS,34.90,132.89,45.16,5.00,14.00,11.00
2026-06-17 00:00:00,P109,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,104.67,70.52,84.20,4.00,3.00,8.00
2026-06-17 00:00:00,P109,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,127.62,110.51,236.09,13.00,7.00,21.00
2026-06-17 00:00:00,P109,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,52.00,70.82,81.38,3.60,3.34,7.40
2026-06-17 00:00:00,P109,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,192.29,37.00,100.76,34.21,5.54,13.81
2026-06-17 00:00:00,P109,Delivery,D2,FRESCOS,A07,CARNES,107.45,0.00,77.34,6.47,0.00,4.86
2026-06-17 00:00:00,P109,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,20.50,0.00,0.00,1.00,0.00
2026-06-17 00:00:00,P109,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,7.12,19.50,0.00,4.00,2.27
2026-06-17 00:00:00,P109,Delivery,D3,NON FOOD,A13,BAZAR,52.12,0.00,57.70,4.00,0.00,3.00
2026-06-17 00:00:00,P227,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,22.78,28.64,0.00,5.00,4.00
2026-06-17 00:00:00,P227,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,9.07,16.53,0.00,1.00,1.00
2026-06-17 00:00:00,P227,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,0.00,32.97,0.00,0.00,1.00
2026-06-17 00:00:00,P227,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,77.12,82.80,0.00,6.00,9.00
2026-06-17 00:00:00,P227,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,22.71,72.72,0.00,2.00,6.00
2026-06-17 00:00:00,P227,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,46.59,39.44,0.00,9.71,7.00
2026-06-17 00:00:00,P227,Delivery,D2,FRESCOS,A07,CARNES,0.00,29.94,15.32,0.00,3.12,0.66
2026-06-17 00:00:00,P227,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,14.41,14.75,0.00,2.40,2.00
2026-06-17 00:00:00,P465,Delivery,D1,ABARROTES,A01,COMESTIBLES,31.45,137.69,72.83,5.00,22.00,14.00
2026-06-17 00:00:00,P465,Delivery,D1,ABARROTES,A02,BEBIDAS,117.80,29.74,103.55,7.00,3.00,12.00
2026-06-17 00:00:00,P465,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,33.39,45.59,88.90,2.00,3.00,9.00
2026-06-17 00:00:00,P465,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,33.91,143.06,69.66,3.00,14.00,7.00
2026-06-17 00:00:00,P465,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,3.81,47.42,45.71,1.00,3.00,4.34
2026-06-17 00:00:00,P465,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,50.60,97.72,89.46,8.48,21.09,24.54
2026-06-17 00:00:00,P465,Delivery,D2,FRESCOS,A07,CARNES,89.28,41.56,17.41,5.49,4.20,2.00
2026-06-17 00:00:00,P465,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,24.70,0.00,0.00,1.00,0.00
2026-06-17 00:00:00,P465,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,7.74,31.87,4.58,1.05,8.30,1.00
2026-06-18 00:00:00,1199,Delivery,D1,ABARROTES,A01,COMESTIBLES,28.21,5.40,25.76,5.00,1.00,8.00
2026-06-18 00:00:00,1199,Delivery,D1,ABARROTES,A02,BEBIDAS,7.12,0.00,0.00,4.00,0.00,0.00
2026-06-18 00:00:00,1199,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,18.30,0.00,57.46,2.00,0.00,2.00
2026-06-18 00:00:00,1199,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,31.10,28.55,68.48,3.00,2.00,4.00
2026-06-18 00:00:00,1199,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,12.60,0.00,52.80,2.00,0.00,8.00
2026-06-18 00:00:00,1199,Delivery,D2,FRESCOS,A07,CARNES,0.00,0.00,24.49,0.00,0.00,3.00
2026-06-18 00:00:00,1199,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,7.63,0.00,0.00,1.00
2026-06-18 00:00:00,1199,Delivery,D3,NON FOOD,A13,BAZAR,15.76,0.00,0.00,1.00,0.00,0.00
2026-06-18 00:00:00,P010,Delivery,D1,ABARROTES,A01,COMESTIBLES,306.01,53.23,134.57,17.00,7.00,29.00
2026-06-18 00:00:00,P010,Delivery,D1,ABARROTES,A02,BEBIDAS,51.11,117.20,24.16,9.00,4.00,5.00
2026-06-18 00:00:00,P010,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,25.94,39.74,61.86,2.00,3.00,5.00
2026-06-18 00:00:00,P010,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,69.05,126.01,218.91,5.00,10.00,16.00
2026-06-18 00:00:00,P010,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,96.60,37.12,22.46,8.30,4.00,2.00
2026-06-18 00:00:00,P010,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,62.65,62.89,85.15,15.56,11.16,18.69
2026-06-18 00:00:00,P010,Delivery,D2,FRESCOS,A07,CARNES,0.00,35.01,138.91,0.00,2.01,9.05
2026-06-18 00:00:00,P010,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,20.50,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P010,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,58.91,29.66,146.02,5.00,2.00,17.00
2026-06-18 00:00:00,P010,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,10.96,4.58,0.00,1.96,1.00
2026-06-18 00:00:00,P010,Delivery,D3,NON FOOD,A13,BAZAR,0.00,6.10,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P048,Delivery,D1,ABARROTES,A01,COMESTIBLES,5.51,14.83,56.54,3.00,1.00,7.00
2026-06-18 00:00:00,P048,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,37.12,30.85,0.00,2.00,6.00
2026-06-18 00:00:00,P048,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,51.10,13.56,0.00,3.00,1.00
2026-06-18 00:00:00,P048,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,14.75,100.08,173.41,1.00,11.00,15.00
2026-06-18 00:00:00,P048,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,44.40,0.00,0.00,4.00,0.00
2026-06-18 00:00:00,P048,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,7.71,28.14,26.34,2.19,6.60,7.85
2026-06-18 00:00:00,P048,Delivery,D2,FRESCOS,A07,CARNES,0.00,19.20,74.95,0.00,2.20,7.20
2026-06-18 00:00:00,P048,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,6.62,0.00,0.00,1.37,0.00
2026-06-18 00:00:00,P061,Delivery,D1,ABARROTES,A01,COMESTIBLES,35.85,65.63,127.27,5.00,10.00,27.00
2026-06-18 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,62.27,79.98,130.34,12.00,12.00,19.00
2026-06-18 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,21.86,141.85,112.84,2.00,8.00,9.00
2026-06-18 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,145.34,193.92,199.16,11.00,16.00,19.00
2026-06-18 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,76.26,39.16,98.55,6.40,2.30,10.00
2026-06-18 00:00:00,P061,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,141.06,104.84,52.04,17.22,20.54,13.00
2026-06-18 00:00:00,P061,Delivery,D2,FRESCOS,A07,CARNES,78.78,23.80,135.98,4.00,1.02,13.00
2026-06-18 00:00:00,P061,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,51.80,19.90,150.80,2.00,1.00,4.00
2026-06-18 00:00:00,P061,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,24.15,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P061,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,9.24,0.00,28.65,1.00,0.00,5.45
2026-06-18 00:00:00,P061,Delivery,D3,NON FOOD,A13,BAZAR,0.00,20.67,16.19,0.00,1.00,2.00
2026-06-18 00:00:00,P064,Delivery,D1,ABARROTES,A01,COMESTIBLES,26.96,29.81,0.00,5.00,8.00,0.00
2026-06-18 00:00:00,P064,Delivery,D1,ABARROTES,A02,BEBIDAS,29.48,186.36,11.44,6.00,1.00,1.00
2026-06-18 00:00:00,P064,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,17.71,10.93,0.00,1.00,1.00,0.00
2026-06-18 00:00:00,P064,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,33.57,52.92,41.10,3.00,6.00,3.00
2026-06-18 00:00:00,P064,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,10.59,0.00,0.00,1.00,0.00,0.00
2026-06-18 00:00:00,P064,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,23.09,0.00,0.00,5.60,0.00,0.00
2026-06-18 00:00:00,P064,Delivery,D2,FRESCOS,A07,CARNES,13.89,32.48,167.29,1.00,3.00,15.00
2026-06-18 00:00:00,P064,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,17.97,105.34,0.00,2.00,5.00,0.00
2026-06-18 00:00:00,P064,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,3.87,3.64,0.00,1.25,1.00,0.00
2026-06-18 00:00:00,P064,Delivery,D3,NON FOOD,A13,BAZAR,0.00,23.31,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P068,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,10.25,79.40,0.00,2.00,22.00
2026-06-18 00:00:00,P068,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,17.37,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P068,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,17.29,67.97,0.00,2.00,3.00
2026-06-18 00:00:00,P068,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,16.86,163.21,0.00,1.00,11.00
2026-06-18 00:00:00,P068,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,8.92,0.00,0.00,0.25
2026-06-18 00:00:00,P068,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,49.34,0.00,0.00,14.11
2026-06-18 00:00:00,P068,Delivery,D2,FRESCOS,A07,CARNES,0.00,21.44,36.28,0.00,2.00,4.00
2026-06-18 00:00:00,P068,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,8.48,0.00,0.00,2.00
2026-06-18 00:00:00,P106,Delivery,D1,ABARROTES,A01,COMESTIBLES,82.45,56.05,143.71,14.00,5.00,22.00
2026-06-18 00:00:00,P106,Delivery,D1,ABARROTES,A02,BEBIDAS,62.65,70.92,103.98,7.00,3.00,16.00
2026-06-18 00:00:00,P106,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,23.05,26.88,121.20,2.00,2.00,7.00
2026-06-18 00:00:00,P106,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,140.93,213.39,200.83,13.00,20.00,20.00
2026-06-18 00:00:00,P106,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,157.44,44.65,53.22,13.66,2.64,5.00
2026-06-18 00:00:00,P106,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,121.24,23.74,50.08,24.12,4.99,15.70
2026-06-18 00:00:00,P106,Delivery,D2,FRESCOS,A07,CARNES,139.14,99.00,58.58,10.14,3.26,4.04
2026-06-18 00:00:00,P106,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,30.49,0.00,19.90,2.00,0.00,1.00
2026-06-18 00:00:00,P106,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,8.14,0.00,0.00,1.00
2026-06-18 00:00:00,P106,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,5.17,7.63,23.57,1.00,1.00,4.00
2026-06-18 00:00:00,P106,Delivery,D3,NON FOOD,A13,BAZAR,116.53,0.00,5.17,1.00,0.00,1.00
2026-06-18 00:00:00,P108,Delivery,D1,ABARROTES,A01,COMESTIBLES,49.76,0.00,50.11,7.00,0.00,8.00
2026-06-18 00:00:00,P108,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,0.00,42.21,0.00,0.00,2.00
2026-06-18 00:00:00,P108,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,14.43,7.03,31.86,1.00,1.00,4.00
2026-06-18 00:00:00,P108,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,8.05,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P108,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,7.80,0.00,0.00,2.00
2026-06-18 00:00:00,P108,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,4.58,10.17,0.00,1.00,1.00
2026-06-18 00:00:00,P109,Delivery,D1,ABARROTES,A01,COMESTIBLES,3.98,99.15,28.89,1.00,14.00,5.00
2026-06-18 00:00:00,P109,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,55.34,132.89,0.00,5.00,14.00
2026-06-18 00:00:00,P109,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,32.19,8.89,70.52,3.00,2.00,3.00
2026-06-18 00:00:00,P109,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,13.06,179.84,110.51,1.00,15.00,7.00
2026-06-18 00:00:00,P109,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,46.00,70.82,0.00,4.00,3.34
2026-06-18 00:00:00,P109,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,3.80,76.50,37.00,1.00,17.92,5.54
2026-06-18 00:00:00,P109,Delivery,D2,FRESCOS,A07,CARNES,0.00,15.15,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P109,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,20.50,0.00,0.00,1.00
2026-06-18 00:00:00,P109,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,12.75,7.12,0.00,2.20,4.00
2026-06-18 00:00:00,P227,Delivery,D1,ABARROTES,A01,COMESTIBLES,4.15,0.00,22.78,1.00,0.00,5.00
2026-06-18 00:00:00,P227,Delivery,D1,ABARROTES,A02,BEBIDAS,66.36,9.07,9.07,11.00,1.00,1.00
2026-06-18 00:00:00,P227,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,90.00,0.00,0.00,6.00,0.00,0.00
2026-06-18 00:00:00,P227,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,0.00,77.12,0.00,0.00,6.00
2026-06-18 00:00:00,P227,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,22.71,0.00,0.00,2.00
2026-06-18 00:00:00,P227,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,46.59,0.00,0.00,9.71
2026-06-18 00:00:00,P227,Delivery,D2,FRESCOS,A07,CARNES,13.90,18.13,29.94,1.00,2.00,3.12
2026-06-18 00:00:00,P227,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,14.41,0.00,0.00,2.40
2026-06-18 00:00:00,P465,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,58.89,137.69,0.00,10.00,22.00
2026-06-18 00:00:00,P465,Delivery,D1,ABARROTES,A02,BEBIDAS,43.73,42.44,29.74,4.00,3.00,3.00
2026-06-18 00:00:00,P465,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,81.19,45.59,0.00,3.00,3.00
2026-06-18 00:00:00,P465,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,81.65,143.06,0.00,7.00,14.00
2026-06-18 00:00:00,P465,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,47.42,0.00,0.00,3.00
2026-06-18 00:00:00,P465,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,42.49,97.72,0.00,13.79,21.09
2026-06-18 00:00:00,P465,Delivery,D2,FRESCOS,A07,CARNES,0.00,19.18,41.56,0.00,0.95,4.20
2026-06-18 00:00:00,P465,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,47.50,24.70,0.00,1.00,1.00
2026-06-18 00:00:00,P465,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,24.15,0.00,0.00,1.00,0.00
2026-06-18 00:00:00,P465,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,31.87,0.00,0.00,8.30
2026-06-19 00:00:00,1199,Delivery,D1,ABARROTES,A01,COMESTIBLES,45.70,93.56,5.40,5.00,14.00,1.00
2026-06-19 00:00:00,1199,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,63.22,0.00,0.00,3.00,0.00
2026-06-19 00:00:00,1199,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,25.33,19.57,0.00,1.00,1.00,0.00
2026-06-19 00:00:00,1199,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,18.61,26.81,28.55,2.00,4.00,2.00
2026-06-19 00:00:00,1199,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,39.76,50.16,0.00,5.00,4.00,0.00
2026-06-19 00:00:00,1199,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,21.09,0.00,0.00,5.31,0.00
2026-06-19 00:00:00,1199,Delivery,D2,FRESCOS,A07,CARNES,15.06,115.76,0.00,2.20,11.00,0.00
2026-06-19 00:00:00,1199,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,17.86,0.00,0.00,1.00,0.00
2026-06-19 00:00:00,1199,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,15.93,52.03,0.00,2.00,2.00,0.00
2026-06-19 00:00:00,P010,Delivery,D1,ABARROTES,A01,COMESTIBLES,143.14,133.28,53.23,24.00,18.00,7.00
2026-06-19 00:00:00,P010,Delivery,D1,ABARROTES,A02,BEBIDAS,200.89,155.52,117.20,12.00,17.00,4.00
2026-06-19 00:00:00,P010,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,90.93,17.71,39.74,6.00,1.00,3.00
2026-06-19 00:00:00,P010,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,135.50,215.65,126.01,14.00,17.00,10.00
2026-06-19 00:00:00,P010,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,87.36,63.05,37.12,3.73,6.00,4.00
2026-06-19 00:00:00,P010,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,55.20,35.71,62.89,12.27,7.30,11.16
2026-06-19 00:00:00,P010,Delivery,D2,FRESCOS,A07,CARNES,89.96,235.00,35.01,2.51,20.00,2.01
2026-06-19 00:00:00,P010,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,20.50,0.00,0.00,1.00
2026-06-19 00:00:00,P010,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,12.97,22.80,29.66,1.00,1.00,2.00
2026-06-19 00:00:00,P010,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,7.54,42.98,10.96,1.00,8.00,1.96
2026-06-19 00:00:00,P010,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,6.10,0.00,0.00,1.00
2026-06-19 00:00:00,P048,Delivery,D1,ABARROTES,A01,COMESTIBLES,50.25,22.11,14.83,5.00,4.00,1.00
2026-06-19 00:00:00,P048,Delivery,D1,ABARROTES,A02,BEBIDAS,51.86,112.79,37.12,3.00,7.00,2.00
2026-06-19 00:00:00,P048,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,37.38,0.00,51.10,4.00,0.00,3.00
2026-06-19 00:00:00,P048,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,97.11,139.97,100.08,8.00,10.00,11.00
2026-06-19 00:00:00,P048,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,32.67,0.00,44.40,3.25,0.00,4.00
2026-06-19 00:00:00,P048,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,85.26,47.50,28.14,14.51,11.20,6.60
2026-06-19 00:00:00,P048,Delivery,D2,FRESCOS,A07,CARNES,26.78,44.00,19.20,2.00,4.00,2.20
2026-06-19 00:00:00,P048,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,43.69,0.00,0.00,2.00,0.00
2026-06-19 00:00:00,P048,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,6.62,0.00,0.00,1.37
2026-06-19 00:00:00,P061,Delivery,D1,ABARROTES,A01,COMESTIBLES,54.67,117.89,65.63,7.00,16.00,10.00
2026-06-19 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,74.25,69.41,79.98,4.00,5.00,12.00
2026-06-19 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,88.14,6.36,141.85,6.00,1.00,8.00
2026-06-19 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,580.84,124.30,193.92,43.00,9.00,16.00
2026-06-19 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,68.35,100.84,39.16,2.30,7.00,2.30
2026-06-19 00:00:00,P061,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,15.70,82.78,104.84,3.00,19.13,20.54
2026-06-19 00:00:00,P061,Delivery,D2,FRESCOS,A07,CARNES,36.71,63.30,23.80,2.07,5.00,1.02
2026-06-19 00:00:00,P061,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,19.90,0.00,0.00,1.00
2026-06-19 00:00:00,P061,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,16.28,24.15,0.00,2.00,1.00
2026-06-19 00:00:00,P061,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,10.25,4.58,0.00,1.69,1.00,0.00
2026-06-19 00:00:00,P061,Delivery,D3,NON FOOD,A13,BAZAR,0.00,62.54,20.67,0.00,5.00,1.00
2026-06-19 00:00:00,P064,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,118.77,29.81,0.00,15.00,8.00
2026-06-19 00:00:00,P064,Delivery,D1,ABARROTES,A02,BEBIDAS,50.75,5.42,186.36,1.00,2.00,1.00
2026-06-19 00:00:00,P064,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,33.06,10.93,0.00,4.00,1.00
2026-06-19 00:00:00,P064,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,14.83,205.50,52.92,1.00,16.00,6.00
2026-06-19 00:00:00,P064,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,113.51,0.00,0.00,9.30,0.00
2026-06-19 00:00:00,P064,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,7.60,105.48,0.00,1.00,18.70,0.00
2026-06-19 00:00:00,P064,Delivery,D2,FRESCOS,A07,CARNES,0.00,53.06,32.48,0.00,2.64,3.00
2026-06-19 00:00:00,P064,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,22.80,105.34,0.00,1.00,5.00
2026-06-19 00:00:00,P064,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,3.64,3.64,0.00,1.00,1.00
2026-06-19 00:00:00,P064,Delivery,D3,NON FOOD,A13,BAZAR,0.00,23.22,23.31,0.00,1.00,1.00
2026-06-19 00:00:00,P068,Delivery,D1,ABARROTES,A01,COMESTIBLES,32.21,35.70,10.25,3.00,4.00,2.00
2026-06-19 00:00:00,P068,Delivery,D1,ABARROTES,A02,BEBIDAS,69.32,29.34,17.37,2.00,4.00,1.00
2026-06-19 00:00:00,P068,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,68.55,33.47,17.29,6.00,1.00,2.00
2026-06-19 00:00:00,P068,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,21.77,23.29,16.86,2.00,2.00,1.00
